Metadata associated with the characterized prophages
Host AccesionNumber,PhageID,SpeciesID,GenusID,IsolationSource,Host,Country
GCA_000807415,CP012162.1||2,2116,332,Human,E. roggenkampii,USA
GCA_025369895,CP104471.1||1,2117,1446,Human,E. hormaechei,China
GCA_026240695,CP110873.1||2,2118,1447,N/A,E. kobei,China
GCA_021497605,CP071861.1||4,2119,23,Animal,E. cloacae,China
GCA_019047025,CP077409.1||full,2120,1448,N/A,E. roggenkampii,Germany
GCA_000784905,CP009854.1||0,2121,68,Environmental,E. hormaechei,USA
GCA_030062075,CP112980.1||4,2122,1449,Human,E. hormaechei,India
GCA_019443845,CP050520.1||5,2123,135,Environmental,E. asburiae,China
GCA_003408555,CP031565.1||5,2124,1450,Human,E. hormaechei,N/A
GCA_013046845,CP053190.1||4,2125,1451,Environmental,E. hormaechei,Egypt
GCA_036080935,CP149841.1||1,2126,1452,Human,E. hormaechei,USA
GCA_023195715,CP096187.1||5,2127,375,Environmental,E. roggenkampii,Japan
GCA_036669895,CP123376.1||3,2128,1453,Human,E. adelaidei,South Korea
GCA_007035975,AP019634.1||2,2129,137,N/A,E. vonholyi,Japan
GCA_030863645,CP114979.1||7,2130,23,Animal,E. hormaechei,Thailand
GCA_028198205,CP116347.1||9,2131,75,N/A,E. ludwigii,China
GCA_036669895,CP123376.1||2,2132,8,Human,E. adelaidei,South Korea
GCA_024917635,CP103642.1||3,2133,75,Human,E. hormaechei,USA
GCA_015135595,AP022431.1||1,2134,205,N/A,E. kobei,Japan
GCA_020494085,CP084692.1||4,2135,1454,Environmental,E. mori,South Korea
GCA_000783675,CP026975.1||5,2136,318,Human,E. asburiae,USA
GCA_031851495,CP134642.1||0,2137,15,Animal,E. asburiae,France
GCA_020494085,CP084692.1||3,2138,1455,Environmental,E. mori,South Korea
GCA_030444555,CP129498.1||0,2139,122,N/A,E. asburiae,N/A
GCA_025999975,AP026886.1||6,2140,1456,N/A,E. asburiae,Japan
GCA_019856235,CP082147.1||3,2141,15,Human,E. kobei,China
GCA_004151605,CP035633.1||7,2142,200,Human,E. asburiae,China
GCA_039727605,CP155692.1||6,2143,1457,Human,E. roggenkampii,China
GCA_023023705,CP083857.1||1,2144,200,Human,E. kobei,China
GCA_002007805,CP019839.1||2,2145,249,Environmental,E. roggenkampii,China
GCA_000801755,CP012999.1||2,2146,1458,Environmental,E. asburiae,China
GCA_029962565,CP096994.1||6,2147,258,N/A,E. hormaechei,Hong Kong
GCA_032301015,CP135261.1||4,2148,390,N/A,E. asburiae,China
GCA_030324195,CP106894.1||4,2149,1459,N/A,E. hormaechei,Israel
GCA_023023105,CP083824.1||1,2150,23,Human,E. adelaidei,China
GCA_016864095,CP045486.1||2,2151,262,N/A,E. hormaechei,Netherlands
GCA_019048625,CP077392.1||2,2152,1460,N/A,E. hormaechei,Germany
GCA_030847945,CP126761.1||4,2153,441,Human,E. hormaechei,Switzerland
GCA_017347405,AP024495.1||3,2154,205,N/A,E. roggenkampii,Japan
GCA_000814205,CP010377.1||1,2155,153,Human,E. hormaechei,USA
GCA_018140965,CP073310.1||4,2156,567,Clinical,E. cloacae,Czech Republic
GCA_023805415,CP098778.1||2,2157,436,N/A,E. hormaechei,China
GCA_020882135,CP086408.1||4,2158,1461,Environmental,E. cloacae,China
GCA_009184765,CP045064.2||5,2159,51,N/A,E. roggenkampii,China
GCA_028198205,CP116347.1||11,2160,1462,Environmental,E. ludwigii,China
GCA_040834095,CP162152.1||0,2161,135,Environmental,E. vonholyi,Switzerland
GCA_028198205,CP116347.1||5,2162,41,N/A,E. ludwigii,China
GCA_036542125,CP144278.1||1,2163,1463,N/A,E. ludwigii,China
GCA_009184765,CP045064.2||7,2164,1464,N/A,E. roggenkampii,China
GCA_001620245,CP010512.1||0,2165,115,Human,E. asburiae,USA
GCA_025398395,CP104689.2||5,2166,58,Human,E. hormaechei,USA
GCA_042762715,CP103409.1||1,2167,1465,Human,E. hormaechei,China
GCA_019056635,CP077659.1||4,2168,51,Clinical,E. hormaechei,China
GCA_014931695,CP053103.1||4,2169,97,Human,E. hormaechei,Brazil
GCA_023547315,CP088229.1||7,2170,1466,Human,E. kobei,China
GCA_020695565,CP085734.1||3,2171,562,Human,E. hormaechei,Czech Republic
GCA_036080935,CP149841.1||3,2172,1467,Human,E. hormaechei,USA
GCA_032301015,CP135261.1||6,2173,1468,N/A,E. asburiae,China
GCA_001729765,CP017181.1||5,2174,1469,Human,E. kobei,Japan
GCA_023374275,CP097254.1||0,2175,377,N/A,E. bugandensis,China
GCA_905330125,OW967944.1||3,2176,112,Human,E. sichuanensis,Spain
GCA_013635755,CP058196.1||3,2177,1470,Environmental,E. roggenkampii,United Kingdom
GCA_025398395,CP104689.2||4,2178,1471,Human,E. hormaechei,USA
GCA_023195715,CP096187.1||4,2179,563,Environmental,E. roggenkampii,Japan
GCA_018596855,CP116249.1||6,2180,336,Human,E. roggenkampii,China
GCA_007035805,AP019630.1||4,2181,1472,N/A,E. asburiae,Japan
GCA_030847805,CP126864.1||5,2182,109,Animal,E. hormaechei,Switzerland
GCA_013784425,CP056716.1||5,2183,1473,Environmental,E. asburiae,United Kingdom
GCA_001729765,CP017181.1||6,2184,1474,Human,E. kobei,Japan
GCA_009738085,CP033102.1||5,2185,41,Human,E. hormaechei,China
GCA_905232455,OW849101.1||5,2186,109,Human,E. hormaechei,Spain
GCA_003031445,CP020525.1||3,2187,175,Human,E. hormaechei,USA
GCA_025398715,CP104691.1||3,2188,200,N/A,E. hormaechei,USA
GCA_016939555,CP070534.1||2,2189,1475,Human,E. hormaechei,Czech Republic
GCA_032351815,CP135494.1||4,2190,41,N/A,E. hormaechei,Canada
GCA_905333945,OW969624.1||7,2191,1476,Human,E. roggenkampii,Spain
GCA_013744415,CP056756.1||4,2192,121,Environmental,E. hormaechei,United Kingdom
GCA_021869625,CP091496.1||3,2193,28,Environmental,E. hormaechei,China
GCA_024917615,CP103611.1||4,2194,1477,Human,E. cloacae,USA
GCA_029718635,CP099308.1||7,2195,251,Environmental,E. roggenkampii,United Kingdom
GCA_013629455,CP058172.1||8,2196,75,Environmental,E. hormaechei,United Kingdom
GCA_017347425,AP024498.1||5,2197,1478,N/A,E. asburiae,Japan
GCA_032600985,CP114033.1||1,2198,112,Environmental,E. hormaechei,China
GCA_021869685,CP091481.1||3,2199,75,Clinical,E. kobei,China
GCA_025021485,CP104001.1||3,2200,251,Environmental,E. roggenkampii,Hong Kong
GCA_013750175,CP056560.1||5,2201,1479,Environmental,E. roggenkampii,United Kingdom
GCA_015135595,AP022431.1||2,2202,1480,N/A,E. kobei,Japan
GCA_026240695,CP110873.1||4,2203,1481,N/A,E. kobei,China
GCA_013625435,CP058157.1||2,2204,564,Environmental,E. hormaechei,United Kingdom
GCA_001888805,CP019113.1||2,2205,1482,Environmental,E. kobei,Saudi Arabia
GCA_009184765,CP045064.2||3,2206,1483,N/A,E. roggenkampii,China
GCA_021497605,CP071861.1||2,2207,1484,Animal,E. cloacae,China
GCA_029873395,CP123598.1||3,2208,75,Animal,E. cloacae,Bangladesh
GCA_013725995,CP056129.1||3,2209,23,Environmental,E. roggenkampii,United Kingdom
GCA_001620245,CP010512.1||2,2210,1485,Human,E. asburiae,USA
GCA_027595125,CP096923.1||5,2211,1486,N/A,E. hormaechei,China
GCA_001029645,CP011798.1||2,2212,1487,N/A,E. ludwigii,Canada
GCA_020882135,CP086408.1||2,2213,112,Environmental,E. cloacae,China
GCA_019880465,CP082280.1||3,2214,112,Animal,E. cancerogenus,China
GCA_004684365,CP038471.1||4,2215,246,Human,E. roggenkampii,India
GCA_031165635,CP133336.1||3,2216,1488,Clinical,E. hormaechei,N/A
GCA_000807415,CP012162.1||3,2217,1489,Human,E. roggenkampii,USA
GCA_035621635,CP141808.1||2,2218,1490,Environmental,E. hormaechei,China
GCA_013725995,CP056129.1||4,2219,1491,Environmental,E. roggenkampii,United Kingdom
GCA_017161785,CP071022.1||0,2220,424,Human,E. hormaechei,Netherlands
GCA_000814125,CP010376.2||3,2221,330,Human,E. hormaechei,USA
GCA_000750225,CP008897.1||0,2222,68,Clinical,E. hormaechei,USA
GCA_024917635,CP103642.1||6,2223,258,Human,E. hormaechei,USA
GCA_021497605,CP071861.1||3,2224,1492,Animal,E. cloacae,China
GCA_003573505,CP032291.1||4,2225,1493,N/A,E. roggenkampii,N/A
GCA_023023105,CP083824.1||2,2226,1494,Human,E. adelaidei,China
GCA_025369895,CP104471.1||2,2227,1495,Human,E. hormaechei,China
GCA_030863725,CP115000.1||3,2228,131,Animal,E. hormaechei,Thailand
GCA_013629235,CP058167.1||1,2229,426,Environmental,E. hormaechei,United Kingdom
GCA_027595125,CP096923.1||4,2230,1496,N/A,E. hormaechei,China
GCA_022570715,CP093154.1||2,2231,115,Human,E. asburiae,China
GCA_038627005,CP157335.1||5,2232,1497,Human,E. roggenkampii,USA
GCA_013625115,CP058149.1||6,2233,1498,Environmental,E. hormaechei,United Kingdom
GCA_030166415,CP126341.1||3,2234,112,Environmental,E. cloacae,China
GCA_020695605,CP085757.1||4,2235,306,Human,E. hormaechei,Czech Republic
GCA_032302155,CP135270.1||3,2236,394,Animal,E. hormaechei,Germany
GCA_042762715,CP103409.1||3,2237,1499,Human,E. hormaechei,China
GCA_024917675,CP103751.1||8,2238,1500,Human,E. asburiae,USA
GCA_905219305,OW849000.1||7,2239,1501,Human,E. hormaechei,Spain
GCA_041004475,CP163090.1||5,2240,23,Human,E. hormaechei,China
GCA_001984825,CP043318.1||3,2241,1502,Human,E. chengduensis,China
GCA_038626985,CP156943.1||1,2242,1503,Human,E. hormaechei,USA
GCA_905219205,OW849092.1||2,2243,1504,Human,E. roggenkampii,Spain
GCA_013736395,CP056460.1||8,2244,28,Environmental,E. hormaechei,United Kingdom
GCA_003719615,CP033466.1||1,2245,1505,N/A,E. hormaechei,Netherlands
GCA_030848345,CP126746.1||4,2246,1506,Human,E. hormaechei,Switzerland
GCA_020695685,CP085767.1||3,2247,1507,Human,E. hormaechei,Czech Republic
GCA_031851455,CP134639.1||2,2248,1508,Animal,E. bugandensis,France
GCA_013736615,CP056474.1||5,2249,53,Environmental,E. roggenkampii,United Kingdom
GCA_015136055,AP022452.1||6,2250,356,N/A,E. kobei,Japan
GCA_040548635,CP159637.1||5,2251,257,Clinical,E. hormaechei,China
GCA_905330125,OW967944.1||4,2252,356,Human,E. sichuanensis,Spain
GCA_014931695,CP053103.1||3,2253,23,Human,E. hormaechei,Brazil
GCA_030384865,CP128620.1||full,2254,1509,Human,E. roggenkampii,China
GCA_000814205,CP010380.1||0,2255,173,Human,E. hormaechei,USA
GCA_002982195,CP020089.1||3,2256,565,Human,E. cloacae,Vietnam
GCA_001521715,CP011865.1||full,2257,1510,Human,E. asburiae,N/A
GCA_026240695,CP110873.1||3,2258,1511,N/A,E. kobei,China
GCA_030179035,CP109727.1||7,2259,1512,Environmental,E. roggenkampii,USA
GCA_001620245,CP010512.1||1,2260,158,Human,E. asburiae,USA
GCA_027886525,CP115689.1||7,2261,1513,Human,E. hormaechei,USA
GCA_011604705,CP050073.1||4,2262,1514,Environmental,E. kobei,Switzerland
GCA_023023125,CP083828.1||2,2263,361,Human,E. kobei,China
GCA_030062075,CP112980.1||3,2264,1515,Human,E. hormaechei,India
GCA_000801755,CP012999.1||5,2265,135,Environmental,E. asburiae,China
GCA_025502525,CP104976.1||5,2266,1516,Human,E. asburiae,China
GCA_025908375,CP109679.1||3,2267,210,Human,E. asburiae,Taiwan
GCA_013728935,CP056148.1||4,2268,375,Environmental,E. roggenkampii,United Kingdom
GCA_013782625,CP056199.1||2,2269,560,Environmental,E. soli,United Kingdom
GCA_029542685,CP110532.1||2,2270,246,Environmental,E. roggenkampii,Thailand
GCA_013747035,CP056707.1||3,2271,559,Environmental,E. hormaechei,United Kingdom
GCA_002787395,CP024812.1||4,2272,558,Human,E. hormaechei,South Korea
GCA_030863665,CP114985.1||7,2273,148,Animal,E. hormaechei,Thailand
GCA_019968805,CP074159.1||2,2274,137,Environmental,E. vonholyi,Japan
GCA_021869645,CP091492.1||4,2275,1517,Clinical,E. asburiae,China
GCA_015135855,AP022446.1||7,2276,1518,N/A,E. kobei,Japan
GCA_000783675,CP026975.1||7,2277,1519,Human,E. asburiae,USA
GCA_022559745,CP088119.1||4,2278,1520,Human,E. kobei,China
GCA_024138875,CP071792.1||5,2279,53,Human,E. hormaechei,France
GCA_013376815,CP056778.1||0,2280,377,N/A,E. cloacae,N/A
GCA_009184765,CP045064.2||6,2281,1521,N/A,E. roggenkampii,China
GCA_024138875,CP071789.1||1,2282,296,Human,E. hormaechei,France
GCA_015910385,CP047765.1||6,2283,306,Clinical,E. hormaechei,Canada
GCA_022559745,CP088119.1||2,2284,1522,Human,E. kobei,China
GCA_023101705,CP083842.1||2,2285,115,Human,E. asburiae,China
GCA_000512375,CP006580.1||8,2286,1523,N/A,E. ludwigii,N/A
GCA_041004465,CP163086.1||2,2287,1524,Human,E. hormaechei,China
GCA_032301015,CP135261.1||7,2288,1525,N/A,E. asburiae,China
GCA_030717405,CP131998.1||9,2289,51,Human,E. hormaechei,Thailand
GCA_029542705,CP110534.1||1,2290,1526,Environmental,E. roggenkampii,Thailand
GCA_032231155,CP135117.1||4,2291,361,Environmental,E. hormaechei,China
GCA_039718975,CP097173.1||2,2292,1527,Animal,E. chuandaensis,China
GCA_019968785,CP074154.1||6,2293,1528,Environmental,E. asburiae,Japan
GCA_041004125,CP163023.1||4,2294,28,Human,E. hormaechei,China
GCA_019856235,CP082147.1||5,2295,165,Human,E. kobei,China
GCA_905232035,OW849522.1||2,2296,109,Human,E. hormaechei,Spain
GCA_033130105,AP028420.1||6,2297,1529,N/A,E. asburiae,Japan
GCA_023023145,CP083830.1||4,2298,318,Human,E. asburiae,China
GCA_019428505,CP080107.1||6,2299,1530,Environmental,E. asburiae,Argentina
GCA_905331205,OW968331.1||3,2300,1531,Human,E. mori,Spain
GCA_029718635,CP099308.1||6,2301,1532,Environmental,E. roggenkampii,United Kingdom
GCA_015535675,CP063224.1||4,2302,1533,Human,E. hormaechei,Switzerland
GCA_031851625,CP134674.1||1,2303,1534,N/A,E. cloacae,France
GCA_042762715,CP103409.1||2,2304,1535,Human,E. hormaechei,China
GCA_030324195,CP106894.1||5,2305,1536,N/A,E. hormaechei,Israel
GCA_014117285,CP059711.1||4,2306,28,Human,E. hormaechei,China
GCA_023547315,CP088229.1||6,2307,1537,Human,E. kobei,China
GCA_006228165,CP040827.1||5,2308,1538,N/A,E. cloacae,Thailand
GCA_018638795,CP071063.1||2,2309,1539,Human,E. mori,China
GCA_905333945,OW969624.1||6,2310,1540,Human,E. roggenkampii,Spain
GCA_023023145,CP083830.1||2,2311,115,Human,E. asburiae,China
GCA_024585325,CP097342.1||3,2312,392,Human,E. hormaechei,Germany
GCA_003408575,CP031571.1||4,2313,1541,Human,E. hormaechei,N/A
GCA_013747975,CP056441.1||3,2314,416,Environmental,E. hormaechei,United Kingdom
GCA_023023265,CP083834.1||4,2315,1542,Human,E. asburiae,China
GCA_009707405,CP046116.1||3,2316,1543,Human,E. cloacae,China
GCA_001521715,CP011863.1||7,2317,1544,Human,E. asburiae,N/A
GCA_023375565,CP095165.1||3,2318,1545,Animal,E. roggenkampii,China
GCA_022220405,CP092042.1||5,2319,1546,Environmental,E. cloacae,Switzerland
GCA_042246085,CP167923.1||4,2320,246,Human,E. roggenkampii,Costa Rica
GCA_025999975,AP026886.1||4.2,2321,1547,N/A,E. asburiae,Japan
GCA_013782005,CP056126.1||4,2322,1548,Environmental,E. asburiae,United Kingdom
GCA_023023265,CP083834.1||5,2323,241,Human,E. asburiae,China
GCA_022832735,CP094841.1||5,2324,1549,Environmental,E. ludwigii,China
GCA_006228165,CP040827.1||4,2325,1550,N/A,E. cloacae,Thailand
GCA_904425455,LR881936.1||4,2326,1551,Environmental,E. cancerogenus,Algeria
GCA_023333675,CP083862.1||5,2327,1552,Human,E. kobei,China
GCA_030384865,CP128618.1||5,2328,1553,N/A,E. roggenkampii,China
GCA_028198205,CP116347.1||10,2329,1554,Environmental,E. ludwigii,China
GCA_036080935,CP149841.1||2,2330,1555,Human,E. hormaechei,USA
GCA_013784425,CP056716.1||4,2331,1556,Environmental,E. asburiae,United Kingdom
GCA_029873415,CP123601.1||4,2332,1557,Animal,E. hormaechei,Bangladesh
GCA_027886525,CP115689.1||5,2333,1558,Human,E. hormaechei,USA
GCA_040437135,CP159160.1||2,2334,335,N/A,E. hormaechei,China
GCA_029873415,CP123601.1||5,2335,210,Animal,E. hormaechei,Bangladesh
GCA_019048625,CP077392.1||4,2336,198,N/A,E. hormaechei,Germany
GCA_013742615,CP056737.1||5,2337,557,Environmental,E. roggenkampii,United Kingdom
GCA_002947755,CP026719.1||5,2338,368,N/A,E. hormaechei,N/A
GCA_023375565,CP095165.1||1,2339,1559,Animal,E. roggenkampii,China
GCA_014169635,AP022228.1||4,2340,390,N/A,E. asburiae,Japan
GCA_023650875,CP091081.1||7,2341,561,Environmental,E. roggenkampii,China
GCA_029718315,CP099309.1||1,2342,1560,Environmental,E. ludwigii,United Kingdom
GCA_030544955,CP119170.1||0,2343,1561,Environmental,E. mori,China
GCA_009184765,CP045064.2||4,2344,336,N/A,E. roggenkampii,China
GCA_025152625,CP104014.1||0,2345,1562,Environmental,E. soli,Colombia
GCA_030863645,CP114979.1||9,2346,241,Animal,E. hormaechei,Thailand
GCA_905333945,OW969624.1||4,2347,1563,Human,E. roggenkampii,Spain
GCA_042434935,CP170190.1||3,2348,198,Animal,E. sichuanensis,China
GCA_025999915,AP026873.1||4,2349,1564,N/A,E. roggenkampii,Japan
GCA_025999975,AP026886.1||5,2350,1565,N/A,E. asburiae,Japan
GCA_019968785,CP074154.1||5,2351,1566,Environmental,E. asburiae,Japan
GCA_001729765,CP017181.1||7,2352,1567,Human,E. kobei,Japan
GCA_905331215,OW968358.1||2,2353,1568,Human,E. roggenkampii,Spain
GCA_029834565,CP122442.1||6,2354,156,N/A,E. ludwigii,Czech Republic
GCA_023023045,CP083815.1||5,2355,1569,Human,E. asburiae,China
GCA_031432895,CP133859.1||5,2356,241,Human,E. hormaechei,United Kingdom
GCA_037217235,CP147668.1||3,2357,1570,Environmental,E. hormaechei,China
GCA_002192355,CP021749.1||4,2358,555,N/A,E. hormaechei,N/A
GCA_012974405,CP052870.1||2,2359,1571,Human,E. hormaechei,Italy
GCA_031432835,CP133860.1||2,2360,416,Environmental,E. hormaechei,United Kingdom
GCA_003186565,CP021167.1||4,2361,1572,N/A,E. hormaechei,USA
GCA_040892585,CP162154.1||2,2362,1573,Environmental,E. cloacae,Switzerland
GCA_028198205,CP116347.1||12,2363,1574,Environmental,E. ludwigii,China
GCA_023101705,CP083842.1||3,2364,1575,Human,E. asburiae,China
GCA_001521715,CP011867.1||full_1,2365,1576,Human,E. asburiae,N/A
GCA_013740655,CP056455.1||7,2366,1577,Environmental,E. hormaechei,United Kingdom
GCA_900322715,LT991954.1||1,2367,330,Human,E. hormaechei,France
GCA_001022095,CP011591.1||4,2368,1578,N/A,E. asburiae,USA
GCA_019048625,CP077392.1||5,2369,1579,N/A,E. hormaechei,Germany
GCA_039727605,CP155692.1||7,2370,1580,Human,E. roggenkampii,China
GCA_023650875,CP091081.1||8,2371,158,Environmental,E. roggenkampii,China
GCA_030179835,CP109694.1||7,2372,556,Environmental,E. asburiae,USA
GCA_000224675,CP003026.1||2,2373,357,N/A,E. soli,N/A
GCA_023023085,CP083821.1||1,2374,1581,Human,E. cloacae,China
GCA_013376835,CP056779.1||2,2375,1582,N/A,E. hormaechei,N/A
GCA_039727605,CP155692.1||5,2376,80,Human,E. roggenkampii,China
GCA_025398875,CP104724.1||0,2377,1583,Environmental,E. kobei,China
GCA_038627005,CP157335.1||6,2378,418,Human,E. roggenkampii,USA
GCA_013726395,CP056132.1||3,2379,357,Environmental,E. hormaechei,United Kingdom
GCA_905333945,OW969629.1||full,2380,216,Clinical,E. roggenkampii,Madrid
GCA_029834565,CP122442.1||7,2381,1584,N/A,E. ludwigii,Czech Republic
GCA_040059225,CP157375.1||1,2382,1585,Human,E. roggenkampii,USA
GCA_032298955,CP135276.1||5,2383,198,Environmental,E. hormaechei,USA
GCA_027595525,CP074448.1||3,2384,1586,Human,E. asburiae,USA
GCA_016864115,CP045487.1||3,2385,1587,N/A,E. cloacae,Netherlands
GCA_019856235,CP082147.1||4,2386,1588,Human,E. kobei,China
GCA_041003815,CP163007.1||4,2387,302,Human,E. asburiae,China
GCA_030406165,CP129026.1||2,2388,1589,Environmental,E. pseudoroggenkampii,China
GCA_000286275,CP003737.1||4,2389,1590,N/A,E. kobei,N/A
GCA_030406125,CP129025.1||1,2390,1591,Environmental,E. pseudoroggenkampii,China
GCA_019537295,JAIEUG010000001.1||5,2391,1592,Human,E. hormaechei,China
GCA_030444535,CP129500.1||4,2392,1593,N/A,E. asburiae,Czech Republic
GCA_039850505,CP156673.1||1,2393,1594,Environmental,E. kobei,China
GCA_030863725,CP115000.1||4,2394,1595,Animal,E. hormaechei,Thailand
GCA_038069355,CP156931.1||1,2395,1596,Human,E. kobei,USA
GCA_002197345,CP021851.1||2,2396,1597,Human,E. sichuanensis,N/A
GCA_022559745,CP088119.1||3,2397,1598,Human,E. kobei,China
GCA_030848005,CP126878.1||2,2398,1599,Human,E. hormaechei,Switzerland
GCA_030179615,CP109748.1||4,2399,261,Environmental,E. hormaechei,USA
GCA_904425455,LR881936.1||3,2400,1600,Environmental,E. cancerogenus,Algeria
GCA_013635755,CP058198.1||0,2401,1601,Environmental,E. roggenkampii,United Kingdom
GCA_025426135,CP104836.1||4,2402,1602,Human,E. cloacae,USA
GCA_029721015,CP099325.1||2,2403,1603,Environmental,E. ludwigii,United Kingdom
GCA_015136315,AP022465.1||4,2404,1604,N/A,E. roggenkampii,Japan
GCA_015708675,CP061801.1||3,2405,1605,Environmental,E. mori,China
GCA_000286275,CP003737.1||3,2406,1606,N/A,E. kobei,N/A
GCA_030166415,CP126341.1||4,2407,1607,Environmental,E. cloacae,China
GCA_036324625,CP143331.1||1,2408,296,Human,E. hormaechei,USA
GCA_013635755,CP058196.1||4,2409,1608,Environmental,E. roggenkampii,United Kingdom
GCA_025398875,CP104726.1||full_2,2410,1609,Environmental,E. kobei,China
GCA_029542705,CP110534.1||2,2411,418,Environmental,E. roggenkampii,Thailand
GCA_023375565,CP095165.1||2,2412,1610,Animal,E. roggenkampii,China
GCA_905232455,OW849101.1||4,2413,211,Human,E. hormaechei,Spain
GCA_002025685,CP018785.1||3,2414,1611,Environmental,E. ludwigii,USA
GCA_042246085,CP167923.1||3,2415,1612,Human,E. roggenkampii,Costa Rica
GCA_021869645,CP091492.1||3,2416,210,Clinical,E. asburiae,China
GCA_001729765,CP017181.1||8,2417,1613,Human,E. kobei,Japan
GCA_018596855,CP116249.1||7,2418,302,Human,E. roggenkampii,China
GCA_013635495,CP058191.1||3,2419,211,Environmental,E. hormaechei,United Kingdom
GCA_016027695,CP065693.1||8,2420,211,N/A,E. asburiae,N/A
GCA_015708675,CP061801.1||4,2421,1614,Environmental,E. mori,China
GCA_025426135,CP104836.1||5,2422,1615,Human,E. cloacae,USA
Isolate phage,AF222003.1,2423,1616,N/A,Isolate phage,N/A
